# step energy mass x-momentum y-momentum z-momentum 
1340 9.9764489e+06 7.7942285e+01 1.8126759e+04 1.9449008e+03 0.0000000e+00
1341 9.8016373e+06 7.7720704e+01 1.8102019e+04 1.7598208e+03 0.0000000e+00
1342 9.7477320e+06 7.7771837e+01 1.8109614e+04 1.7049016e+03 0.0000000e+00
1343 9.7623643e+06 7.7808869e+01 1.8146345e+04 1.6860758e+03 0.0000000e+00
1344 9.7725204e+06 7.7789646e+01 1.8186078e+04 1.6785241e+03 0.0000000e+00
1345 9.8005573e+06 7.7774991e+01 1.8287547e+04 1.6678070e+03 0.0000000e+00
1346 9.9010820e+06 7.7818536e+01 1.8304806e+04 1.8801292e+03 0.0000000e+00
1347 9.8579254e+06 7.7645710e+01 1.8278610e+04 1.9531310e+03 0.0000000e+00
1348 9.7978428e+06 7.7523980e+01 1.8288823e+04 1.9395299e+03 0.0000000e+00
1349 9.6222055e+06 7.7220285e+01 1.8196971e+04 1.7375110e+03 0.0000000e+00
1350 9.5436034e+06 7.7138848e+01 1.8002748e+04 1.6855089e+03 0.0000000e+00
1351 9.4696771e+06 7.6989158e+01 1.7915839e+04 1.6916436e+03 0.0000000e+00
1352 9.3992564e+06 7.6856991e+01 1.7862269e+04 1.7226280e+03 0.0000000e+00
1353 9.3236215e+06 7.6741423e+01 1.7886080e+04 1.7451395e+03 0.0000000e+00
1354 9.3838077e+06 7.7120418e+01 1.7849474e+04 1.7295838e+03 0.0000000e+00
1355 9.4748850e+06 7.7461990e+01 1.7905231e+04 1.6993620e+03 0.0000000e+00
1356 9.6493910e+06 7.7866867e+01 1.8027225e+04 1.8966403e+03 0.0000000e+00
1357 9.6702554e+06 7.7790762e+01 1.8003566e+04 1.9669615e+03 0.0000000e+00
1358 9.6747722e+06 7.7562875e+01 1.8005960e+04 1.9578259e+03 0.0000000e+00
1359 9.7187229e+06 7.7453873e+01 1.8014691e+04 1.9418372e+03 0.0000000e+00
1360 9.7067050e+06 7.7064239e+01 1.7835537e+04 1.9295470e+03 0.0000000e+00
1361 9.5913566e+06 7.6529108e+01 1.7686448e+04 1.7552327e+03 0.0000000e+00
1362 9.6226850e+06 7.6306978e+01 1.7650980e+04 1.7023449e+03 0.0000000e+00
1363 9.6244901e+06 7.5939874e+01 1.7600304e+04 1.6933231e+03 0.0000000e+00
1364 9.6931279e+06 7.5978898e+01 1.7620253e+04 1.6918122e+03 0.0000000e+00
1365 9.7907624e+06 7.6180889e+01 1.7680131e+04 1.8932665e+03 0.0000000e+00
1366 9.7420273e+06 7.6165278e+01 1.7648324e+04 1.9731699e+03 0.0000000e+00
1367 9.5880624e+06 7.5946535e+01 1.7465531e+04 1.9568169e+03 0.0000000e+00
1368 9.3522144e+06 7.5649376e+01 1.7311971e+04 1.7518339e+03 0.0000000e+00
1369 9.2968970e+06 7.5830775e+01 1.7327824e+04 1.6869680e+03 0.0000000e+00
1370 9.1960789e+06 7.5820928e+01 1.7258730e+04 1.6412692e+03 0.0000000e+00
1371 9.1718478e+06 7.5912059e+01 1.7227563e+04 1.6324911e+03 0.0000000e+00
1372 9.2299185e+06 7.6165543e+01 1.7315807e+04 1.6474629e+03 0.0000000e+00
1373 9.3043261e+06 7.6181274e+01 1.7321093e+04 1.8739853e+03 0.0000000e+00
1374 9.2963525e+06 7.5953091e+01 1.7274969e+04 1.9367888e+03 0.0000000e+00
1375 9.2056476e+06 7.5676325e+01 1.7262926e+04 1.7294343e+03 0.0000000e+00
1376 9.2281288e+06 7.5589477e+01 1.7256664e+04 1.6690947e+03 0.0000000e+00
1377 9.2698553e+06 7.5457510e+01 1.7280289e+04 1.6356092e+03 0.0000000e+00
1378 9.3120322e+06 7.5306081e+01 1.7278835e+04 1.6249211e+03 0.0000000e+00
1379 9.2679502e+06 7.4870285e+01 1.7220232e+04 1.6173980e+03 0.0000000e+00
1380 9.2918828e+06 7.4649624e+01 1.7309258e+04 1.6131717e+03 0.0000000e+00
1381 9.2187441e+06 7.4376840e+01 1.7106312e+04 1.6403993e+03 0.0000000e+00
1382 9.2300696e+06 7.4464207e+01 1.6984243e+04 1.6558896e+03 0.0000000e+00
1383 9.2183088e+06 7.4489287e+01 1.6942270e+04 1.6592747e+03 0.0000000e+00
1384 9.1841742e+06 7.4520103e+01 1.6951615e+04 1.6548362e+03 0.0000000e+00
1385 9.1321225e+06 7.4522439e+01 1.6923371e+04 1.6445522e+03 0.0000000e+00
1386 9.0893777e+06 7.4417348e+01 1.6736370e+04 1.8368030e+03 0.0000000e+00
1387 8.9495049e+06 7.4110583e+01 1.6596072e+04 1.6834772e+03 0.0000000e+00
1388 8.9251221e+06 7.4142053e+01 1.6570165e+04 1.6311217e+03 0.0000000e+00
1389 8.9361299e+06 7.4074473e+01 1.6574181e+04 1.6088184e+03 0.0000000e+00
1390 9.0121645e+06 7.4263470e+01 1.6568348e+04 1.5954966e+03 0.0000000e+00
1391 9.0976621e+06 7.4445147e+01 1.6523126e+04 1.5840231e+03 0.0000000e+00
1392 9.2165072e+06 7.4390136e+01 1.6485945e+04 1.7635098e+03 0.0000000e+00
1393 9.1529641e+06 7.3940979e+01 1.6455559e+04 1.8248868e+03 0.0000000e+00
1394 9.0260098e+06 7.3433622e+01 1.6560820e+04 1.6149054e+03 0.0000000e+00
1395 9.0019545e+06 7.3382223e+01 1.6602558e+04 1.5538405e+03 0.0000000e+00
1396 9.0946262e+06 7.3709340e+01 1.6593729e+04 1.5341437e+03 0.0000000e+00
1397 9.1957948e+06 7.4030893e+01 1.6645465e+04 1.5375085e+03 0.0000000e+00
1398 9.3078550e+06 7.4190532e+01 1.6735081e+04 1.7491005e+03 0.0000000e+00
1399 9.3388334e+06 7.4211948e+01 1.6838817e+04 1.8345677e+03 0.0000000e+00
1400 9.3465011e+06 7.4199118e+01 1.6871840e+04 1.8338238e+03 0.0000000e+00
1401 9.3021454e+06 7.4118416e+01 1.6824069e+04 1.8348327e+03 0.0000000e+00
1402 9.2633599e+06 7.4080445e+01 1.6746018e+04 1.8503734e+03 0.0000000e+00
1403 9.1395781e+06 7.3946583e+01 1.6704896e+04 1.7198277e+03 0.0000000e+00
1404 9.1259296e+06 7.3874584e+01 1.6623072e+04 1.8205160e+03 0.0000000e+00
1405 9.0435484e+06 7.3747875e+01 1.6566998e+04 1.7051355e+03 0.0000000e+00
1406 9.0038534e+06 7.3629646e+01 1.6582173e+04 1.6787667e+03 0.0000000e+00
1407 8.9487928e+06 7.3411070e+01 1.6575580e+04 1.6674232e+03 0.0000000e+00
1408 8.9433675e+06 7.3250911e+01 1.6531398e+04 1.6228813e+03 0.0000000e+00
1409 9.0647708e+06 7.3382335e+01 1.6504289e+04 1.7850144e+03 0.0000000e+00
1410 9.1540840e+06 7.3500723e+01 1.6546170e+04 1.8516508e+03 0.0000000e+00
1411 9.1188233e+06 7.3157007e+01 1.6494919e+04 1.8681249e+03 0.0000000e+00
1412 9.0114925e+06 7.2931751e+01 1.6426738e+04 1.7091634e+03 0.0000000e+00
1413 9.0658023e+06 7.3079021e+01 1.6496481e+04 1.6552627e+03 0.0000000e+00
1414 9.1225232e+06 7.3051611e+01 1.6363551e+04 1.8062577e+03 0.0000000e+00
1415 9.0720889e+06 7.2765078e+01 1.6217902e+04 1.9064074e+03 0.0000000e+00
1416 8.9560895e+06 7.2599856e+01 1.6126983e+04 1.7283776e+03 0.0000000e+00
1417 8.9735201e+06 7.2559422e+01 1.6177802e+04 1.6783394e+03 0.0000000e+00
1418 9.0708887e+06 7.2745138e+01 1.6234537e+04 1.6548585e+03 0.0000000e+00
1419 9.2003653e+06 7.2760069e+01 1.6198405e+04 1.8090340e+03 0.0000000e+00
1420 9.1905201e+06 7.2382590e+01 1.6099692e+04 1.8769959e+03 0.0000000e+00
1421 9.2042415e+06 7.2050236e+01 1.6045921e+04 1.8625460e+03 0.0000000e+00
1422 9.1252474e+06 7.1609428e+01 1.6025532e+04 1.6809165e+03 0.0000000e+00
1423 9.1692115e+06 7.1372690e+01 1.6102040e+04 1.6316495e+03 0.0000000e+00
1424 9.1769782e+06 7.1161988e+01 1.6046602e+04 1.6092929e+03 0.0000000e+00
1425 9.2606253e+06 7.1203738e+01 1.6150816e+04 1.6005255e+03 0.0000000e+00
1426 9.3729739e+06 7.1214545e+01 1.6246485e+04 1.8027704e+03 0.0000000e+00
1427 9.4384513e+06 7.1302145e+01 1.6389817e+04 1.8731724e+03 0.0000000e+00
1428 9.4074119e+06 7.1230936e+01 1.6397973e+04 1.8780714e+03 0.0000000e+00
1429 9.3532215e+06 7.1196863e+01 1.6354707e+04 1.8561351e+03 0.0000000e+00
1430 9.3286296e+06 7.1274464e+01 1.6289051e+04 1.8480593e+03 0.0000000e+00
1431 9.2969441e+06 7.1360731e+01 1.6278728e+04 1.8590392e+03 0.0000000e+00
1432 9.2801295e+06 7.1496523e+01 1.6282896e+04 1.8710440e+03 0.0000000e+00
1433 9.2540669e+06 7.1470099e+01 1.6276588e+04 1.8623217e+03 0.0000000e+00
1434 9.2080528e+06 7.1407781e+01 1.6190885e+04 1.8711317e+03 0.0000000e+00
1435 9.1582100e+06 7.1290823e+01 1.6145280e+04 1.8758024e+03 0.0000000e+00
1436 9.0152556e+06 7.0955036e+01 1.5933814e+04 1.7304585e+03 0.0000000e+00
1437 9.0202216e+06 7.0824627e+01 1.5786196e+04 1.6787800e+03 0.0000000e+00
1438 9.1236987e+06 7.0841354e+01 1.5747072e+04 1.8008721e+03 0.0000000e+00
1439 9.1338494e+06 7.0611805e+01 1.5624626e+04 1.8766058e+03 0.0000000e+00
1440 9.1472808e+06 7.0447767e+01 1.5638321e+04 1.8924475e+03 0.0000000e+00
1441 8.9889664e+06 6.9922897e+01 1.5546795e+04 1.7128700e+03 0.0000000e+00
1442 8.9567649e+06 6.9661928e+01 1.5517413e+04 1.6280285e+03 0.0000000e+00
1443 8.9548749e+06 6.9493086e+01 1.5540203e+04 1.5770404e+03 0.0000000e+00
1444 8.9781049e+06 6.9352895e+01 1.5593187e+04 1.5472820e+03 0.0000000e+00
1445 8.9863368e+06 6.9249325e+01 1.5673272e+04 1.5362077e+03 0.0000000e+00
1446 8.9922164e+06 6.9033095e+01 1.5684626e+04 1.5351740e+03 0.0000000e+00
1447 8.9322980e+06 6.8802177e+01 1.5590825e+04 1.5316372e+03 0.0000000e+00
1448 8.9119931e+06 6.8723437e+01 1.5602345e+04 1.5269099e+03 0.0000000e+00
1449 8.9218370e+06 6.8775788e+01 1.5662947e+04 1.5303105e+03 0.0000000e+00
1450 8.9311885e+06 6.8932308e+01 1.5702952e+04 1.5307482e+03 0.0000000e+00
1451 8.9012420e+06 6.9070504e+01 1.5678796e+04 1.5301172e+03 0.0000000e+00
1452 8.7768218e+06 6.8864985e+01 1.5533016e+04 1.5322745e+03 0.0000000e+00
1453 8.6498200e+06 6.8658735e+01 1.5387334e+04 1.5309898e+03 0.0000000e+00
1454 8.5273833e+06 6.8528952e+01 1.5315648e+04 1.5489529e+03 0.0000000e+00
1455 8.5257421e+06 6.8826190e+01 1.5341811e+04 1.5750503e+03 0.0000000e+00
1456 8.4839042e+06 6.9038249e+01 1.5327718e+04 1.5878858e+03 0.0000000e+00
1457 8.4616497e+06 6.9192097e+01 1.5365144e+04 1.5831940e+03 0.0000000e+00
1458 8.4149291e+06 6.9212168e+01 1.5354140e+04 1.5762728e+03 0.0000000e+00
1459 8.3914693e+06 6.9211249e+01 1.5219928e+04 1.5563313e+03 0.0000000e+00
1460 8.3993638e+06 6.9195899e+01 1.5170796e+04 1.5478923e+03 0.0000000e+00
1461 8.3945059e+06 6.9019878e+01 1.5187767e+04 1.5560735e+03 0.0000000e+00
1462 8.3882118e+06 6.8755785e+01 1.5099933e+04 1.5627735e+03 0.0000000e+00
1463 8.4051020e+06 6.8579134e+01 1.5013328e+04 1.5622606e+03 0.0000000e+00
1464 8.4782977e+06 6.8573713e+01 1.5095661e+04 1.5410236e+03 0.0000000e+00
1465 8.5558595e+06 6.8553129e+01 1.5176980e+04 1.5265566e+03 0.0000000e+00
1466 8.6775940e+06 6.8603297e+01 1.5140013e+04 1.7020707e+03 0.0000000e+00
1467 8.6764526e+06 6.8546361e+01 1.5173372e+04 1.5805851e+03 0.0000000e+00
1468 8.7496401e+06 6.8571178e+01 1.5116159e+04 1.7052291e+03 0.0000000e+00
1469 8.7822757e+06 6.8708436e+01 1.5159273e+04 1.5821693e+03 0.0000000e+00
1470 8.8919688e+06 6.8918702e+01 1.5201467e+04 1.6874131e+03 0.0000000e+00
1471 8.9635998e+06 6.9017913e+01 1.5166695e+04 1.7624009e+03 0.0000000e+00
1472 8.9956256e+06 6.8965555e+01 1.5141324e+04 1.7914318e+03 0.0000000e+00
1473 9.0037528e+06 6.8917823e+01 1.5154156e+04 1.7932323e+03 0.0000000e+00
1474 9.0246971e+06 6.8906327e+01 1.5133532e+04 1.8089103e+03 0.0000000e+00
1475 9.0435874e+06 6.8924265e+01 1.5059696e+04 1.8336750e+03 0.0000000e+00
1476 9.0131407e+06 6.8740613e+01 1.4895756e+04 1.8386010e+03 0.0000000e+00
1477 9.0375331e+06 6.8664386e+01 1.4915850e+04 1.8252570e+03 0.0000000e+00
1478 9.0499922e+06 6.8583545e+01 1.4863803e+04 1.8256641e+03 0.0000000e+00
1479 9.0028199e+06 6.8286761e+01 1.4725447e+04 1.8287142e+03 0.0000000e+00
1480 8.8664159e+06 6.7745779e+01 1.4662020e+04 1.6630258e+03 0.0000000e+00
1481 8.8437633e+06 6.7446245e+01 1.4663934e+04 1.5990172e+03 0.0000000e+00
1482 8.8805451e+06 6.7287743e+01 1.4706255e+04 1.5591054e+03 0.0000000e+00
1483 8.8910789e+06 6.7019300e+01 1.4780081e+04 1.5383830e+03 0.0000000e+00
1484 9.0014499e+06 6.7009965e+01 1.4816433e+04 1.7034775e+03 0.0000000e+00
1485 9.0442384e+06 6.6921604e+01 1.4841577e+04 1.7615784e+03 0.0000000e+00
1486 9.0423283e+06 6.6728032e+01 1.4872617e+04 1.7634165e+03 0.0000000e+00
1487 9.0316737e+06 6.6715602e+01 1.4831188e+04 1.7535787e+03 0.0000000e+00
1488 8.9828668e+06 6.6538756e+01 1.4822910e+04 1.7703896e+03 0.0000000e+00
1489 8.8709189e+06 6.6399827e+01 1.4803742e+04 1.6521840e+03 0.0000000e+00
1490 8.8945820e+06 6.6431348e+01 1.4796530e+04 1.7438383e+03 0.0000000e+00
1491 8.7901098e+06 6.6125075e+01 1.4677230e+04 1.7959157e+03 0.0000000e+00
1492 8.6727921e+06 6.6058914e+01 1.4641296e+04 1.6202667e+03 0.0000000e+00
1493 8.6460690e+06 6.6123447e+01 1.4588121e+04 1.5494785e+03 0.0000000e+00
1494 8.6010397e+06 6.6057534e+01 1.4606849e+04 1.5218115e+03 0.0000000e+00
1495 8.5495677e+06 6.5911787e+01 1.4614150e+04 1.4995168e+03 0.0000000e+00
1496 8.4882820e+06 6.5878805e+01 1.4534432e+04 1.4814027e+03 0.0000000e+00
1497 8.5489829e+06 6.6120018e+01 1.4585194e+04 1.6485274e+03 0.0000000e+00
1498 8.6052789e+06 6.6402469e+01 1.4733092e+04 1.7032028e+03 0.0000000e+00
1499 8.6301880e+06 6.6584349e+01 1.4887187e+04 1.7049868e+03 0.0000000e+00
1500 8.6281693e+06 6.6710507e+01 1.4987975e+04 1.7030128e+03 0.0000000e+00
1501 8.5842785e+06 6.6644620e+01 1.4966263e+04 1.7068216e+03 0.0000000e+00
1502 8.4774443e+06 6.6450038e+01 1.4902035e+04 1.5816510e+03 0.0000000e+00
1503 8.4697751e+06 6.6431841e+01 1.4850233e+04 1.5633785e+03 0.0000000e+00
1504 8.5120067e+06 6.6337263e+01 1.4713194e+04 1.6868487e+03 0.0000000e+00
1505 8.4725534e+06 6.6231878e+01 1.4634330e+04 1.5818941e+03 0.0000000e+00
1506 8.5935045e+06 6.6317072e+01 1.4656459e+04 1.7088559e+03 0.0000000e+00
1507 8.6013615e+06 6.6170034e+01 1.4544596e+04 1.7902004e+03 0.0000000e+00
1508 8.5610421e+06 6.5869871e+01 1.4396873e+04 1.8185526e+03 0.0000000e+00
1509 8.5043040e+06 6.5745794e+01 1.4303357e+04 1.6867393e+03 0.0000000e+00
1510 8.6716039e+06 6.6073232e+01 1.4384679e+04 1.7655419e+03 0.0000000e+00
1511 8.7592390e+06 6.6102642e+01 1.4462490e+04 1.8339579e+03 0.0000000e+00
1512 8.8293053e+06 6.6100226e+01 1.4504625e+04 1.8555495e+03 0.0000000e+00
1513 8.8263867e+06 6.5965855e+01 1.4376412e+04 1.8561086e+03 0.0000000e+00
1514 8.8982922e+06 6.5983527e+01 1.4304812e+04 1.8383402e+03 0.0000000e+00
1515 8.9513395e+06 6.5818113e+01 1.4289871e+04 1.8017174e+03 0.0000000e+00
1516 9.0372579e+06 6.5640504e+01 1.4355816e+04 1.7632358e+03 0.0000000e+00
1517 9.1270669e+06 6.5484513e+01 1.4324448e+04 1.7412754e+03 0.0000000e+00
1518 9.1480890e+06 6.5034411e+01 1.4330900e+04 1.7446418e+03 0.0000000e+00
1519 9.1470187e+06 6.4571257e+01 1.4294785e+04 1.7522885e+03 0.0000000e+00
1520 9.1355364e+06 6.4320536e+01 1.4165711e+04 1.7652327e+03 0.0000000e+00
1521 9.1267005e+06 6.4093247e+01 1.4208868e+04 1.7734421e+03 0.0000000e+00
1522 9.1084457e+06 6.3985029e+01 1.4243681e+04 1.7985190e+03 0.0000000e+00
1523 9.0274346e+06 6.3794429e+01 1.4166608e+04 1.8092172e+03 0.0000000e+00
1524 8.8337398e+06 6.3495976e+01 1.4054250e+04 1.6571398e+03 0.0000000e+00
1525 8.7763965e+06 6.3485091e+01 1.4072537e+04 1.5746210e+03 0.0000000e+00
1526 8.7563769e+06 6.3506855e+01 1.3960586e+04 1.6724541e+03 0.0000000e+00
1527 8.6169361e+06 6.3401093e+01 1.3881792e+04 1.5681294e+03 0.0000000e+00
1528 8.5315193e+06 6.3347516e+01 1.3808180e+04 1.5365547e+03 0.0000000e+00
1529 8.4950547e+06 6.3240294e+01 1.3858818e+04 1.5195268e+03 0.0000000e+00
1530 8.4212977e+06 6.3120231e+01 1.3775624e+04 1.5062228e+03 0.0000000e+00
1531 8.3443300e+06 6.2980713e+01 1.3674663e+04 1.4831972e+03 0.0000000e+00
1532 8.2930813e+06 6.2848952e+01 1.3715416e+04 1.4643710e+03 0.0000000e+00
1533 8.2523828e+06 6.2824033e+01 1.3697003e+04 1.4589134e+03 0.0000000e+00
1534 8.2459687e+06 6.2769188e+01 1.3737896e+04 1.4634709e+03 0.0000000e+00
1535 8.2434482e+06 6.2692433e+01 1.3794664e+04 1.4737324e+03 0.0000000e+00
1536 8.2598190e+06 6.2729683e+01 1.3799428e+04 1.4594761e+03 0.0000000e+00
1537 8.2335498e+06 6.2593924e+01 1.3827583e+04 1.4493812e+03 0.0000000e+00
1538 8.1966171e+06 6.2474559e+01 1.3805792e+04 1.4425093e+03 0.0000000e+00
1539 8.1859302e+06 6.2400565e+01 1.3797636e+04 1.4391175e+03 0.0000000e+00
1540 8.1847073e+06 6.2518748e+01 1.3706892e+04 1.4280893e+03 0.0000000e+00
1541 8.2219566e+06 6.2711879e+01 1.3721482e+04 1.4247007e+03 0.0000000e+00
1542 8.1612521e+06 6.2592393e+01 1.3740894e+04 1.4328969e+03 0.0000000e+00
1543 8.1513450e+06 6.2571778e+01 1.3715052e+04 1.4260098e+03 0.0000000e+00
1544 8.1728048e+06 6.2637777e+01 1.3685487e+04 1.4200491e+03 0.0000000e+00
1545 8.2424995e+06 6.2870901e+01 1.3606943e+04 1.4240043e+03 0.0000000e+00
1546 8.2419405e+06 6.2821321e+01 1.3534524e+04 1.6037480e+03 0.0000000e+00
1547 8.2291657e+06 6.2898950e+01 1.3609504e+04 1.5078555e+03 0.0000000e+00
1548 8.3297068e+06 6.3172677e+01 1.3627214e+04 1.6305843e+03 0.0000000e+00
1549 8.3312587e+06 6.3280188e+01 1.3596977e+04 1.6965464e+03 0.0000000e+00
1550 8.3057515e+06 6.3272501e+01 1.3492671e+04 1.7015548e+03 0.0000000e+00
1551 8.2641295e+06 6.3299128e+01 1.3521833e+04 1.5603010e+03 0.0000000e+00
1552 8.2961869e+06 6.3189470e+01 1.3508109e+04 1.6271725e+03 0.0000000e+00
1553 8.1949218e+06 6.2909378e+01 1.3368068e+04 1.5428736e+03 0.0000000e+00
1554 8.2652001e+06 6.2926830e+01 1.3398475e+04 1.5262959e+03 0.0000000e+00
1555 8.3513489e+06 6.2842179e+01 1.3372330e+04 1.6461160e+03 0.0000000e+00
1556 8.4007418e+06 6.2635723e+01 1.3393799e+04 1.7139151e+03 0.0000000e+00
1557 8.4130584e+06 6.2455512e+01 1.3304644e+04 1.7148192e+03 0.0000000e+00
1558 8.4796633e+06 6.2557902e+01 1.3348294e+04 1.7003571e+03 0.0000000e+00
1559 8.5021759e+06 6.2462486e+01 1.3370767e+04 1.7131038e+03 0.0000000e+00
1560 8.4723667e+06 6.2255705e+01 1.3318499e+04 1.7284189e+03 0.0000000e+00
1561 8.4964005e+06 6.2206648e+01 1.3320632e+04 1.7294931e+03 0.0000000e+00
1562 8.5229047e+06 6.2110892e+01 1.3311448e+04 1.7318581e+03 0.0000000e+00
1563 8.5412645e+06 6.1998742e+01 1.3289670e+04 1.7263624e+03 0.0000000e+00
1564 8.5857017e+06 6.1948851e+01 1.3257619e+04 1.7223716e+03 0.0000000e+00
1565 8.6010289e+06 6.1779396e+01 1.3183221e+04 1.7174159e+03 0.0000000e+00
1566 8.5869889e+06 6.1538857e+01 1.3158015e+04 1.7104503e+03 0.0000000e+00
1567 8.5687863e+06 6.1306260e+01 1.3155517e+04 1.6951186e+03 0.0000000e+00
1568 8.6235350e+06 6.1398728e+01 1.3215842e+04 1.6771117e+03 0.0000000e+00
1569 8.6602608e+06 6.1421529e+01 1.3239286e+04 1.6801168e+03 0.0000000e+00
1570 8.7372685e+06 6.1711336e+01 1.3333129e+04 1.6779773e+03 0.0000000e+00
1571 8.7634371e+06 6.1821052e+01 1.3400785e+04 1.6758961e+03 0.0000000e+00
1572 8.6880132e+06 6.1492647e+01 1.3296082e+04 1.6793144e+03 0.0000000e+00
1573 8.5844174e+06 6.1011036e+01 1.3215650e+04 1.6785110e+03 0.0000000e+00
1574 8.5375058e+06 6.0669255e+01 1.3219573e+04 1.6781419e+03 0.0000000e+00
1575 8.4212331e+06 6.0332151e+01 1.3157333e+04 1.5594316e+03 0.0000000e+00
1576 8.4730151e+06 6.0439409e+01 1.3207931e+04 1.5174399e+03 0.0000000e+00
1577 8.5416044e+06 6.0415156e+01 1.3185186e+04 1.6211848e+03 0.0000000e+00
1578 8.5641996e+06 6.0256649e+01 1.3270262e+04 1.6760546e+03 0.0000000e+00
1579 8.5363882e+06 6.0128441e+01 1.3269966e+04 1.6870817e+03 0.0000000e+00
1580 8.5442104e+06 6.0101111e+01 1.3375329e+04 1.6736639e+03 0.0000000e+00
1581 8.4930653e+06 6.0011813e+01 1.3427514e+04 1.6623960e+03 0.0000000e+00
1582 8.4455304e+06 5.9957879e+01 1.3418807e+04 1.6596545e+03 0.0000000e+00
1583 8.2987767e+06 5.9671801e+01 1.3248360e+04 1.5371704e+03 0.0000000e+00
1584 8.2662315e+06 5.9677768e+01 1.3068626e+04 1.5055832e+03 0.0000000e+00
1585 8.2619265e+06 5.9708571e+01 1.2957016e+04 1.6538464e+03 0.0000000e+00
1586 8.2060402e+06 5.9634763e+01 1.2900445e+04 1.7393303e+03 0.0000000e+00
1587 8.0883103e+06 5.9418507e+01 1.2938078e+04 1.5999999e+03 0.0000000e+00
1588 8.1395934e+06 5.9723814e+01 1.2919314e+04 1.5382132e+03 0.0000000e+00
1589 8.2907748e+06 6.0183125e+01 1.3038238e+04 1.6280392e+03 0.0000000e+00
1590 8.4163482e+06 6.0593056e+01 1.3179349e+04 1.6895482e+03 0.0000000e+00
1591 8.3999198e+06 6.0577976e+01 1.3165984e+04 1.6936021e+03 0.0000000e+00
1592 8.3797847e+06 6.0487305e+01 1.3165679e+04 1.6707782e+03 0.0000000e+00
1593 8.3723188e+06 6.0313776e+01 1.3120810e+04 1.6525933e+03 0.0000000e+00
1594 8.3480277e+06 6.0165713e+01 1.3012213e+04 1.6466164e+03 0.0000000e+00
1595 8.3020806e+06 5.9833989e+01 1.2879600e+04 1.6441848e+03 0.0000000e+00
1596 8.2180084e+06 5.9511818e+01 1.2790997e+04 1.5278223e+03 0.0000000e+00
1597 8.2522787e+06 5.9375924e+01 1.2806089e+04 1.4859970e+03 0.0000000e+00
1598 8.2384687e+06 5.9156235e+01 1.2719811e+04 1.4772371e+03 0.0000000e+00
1599 8.3098536e+06 5.9271562e+01 1.2834133e+04 1.4676357e+03 0.0000000e+00
1600 8.3815934e+06 5.9322773e+01 1.2820477e+04 1.6058962e+03 0.0000000e+00
1601 8.3541903e+06 5.9214489e+01 1.2834621e+04 1.6541730e+03 0.0000000e+00
1602 8.2621776e+06 5.8920102e+01 1.2701251e+04 1.6443756e+03 0.0000000e+00
1603 8.1559846e+06 5.8661275e+01 1.2636792e+04 1.4939613e+03 0.0000000e+00
1604 8.1160850e+06 5.8544283e+01 1.2583889e+04 1.4377383e+03 0.0000000e+00
1605 8.1371842e+06 5.8530459e+01 1.2632813e+04 1.4157323e+03 0.0000000e+00
1606 8.1477326e+06 5.8417100e+01 1.2543578e+04 1.5618134e+03 0.0000000e+00
1607 8.1312478e+06 5.8415989e+01 1.2529239e+04 1.4783704e+03 0.0000000e+00
1608 8.1751074e+06 5.8503206e+01 1.2636298e+04 1.4779091e+03 0.0000000e+00
1609 8.2233698e+06 5.8571101e+01 1.2660725e+04 1.6108184e+03 0.0000000e+00
1610 8.1917733e+06 5.8443710e+01 1.2620575e+04 1.6680539e+03 0.0000000e+00
1611 8.0760877e+06 5.8167488e+01 1.2553888e+04 1.5182472e+03 0.0000000e+00
1612 8.0818835e+06 5.8129655e+01 1.2573019e+04 1.4658142e+03 0.0000000e+00
1613 8.0616428e+06 5.8043622e+01 1.2522327e+04 1.4456348e+03 0.0000000e+00
1614 7.9826639e+06 5.7719316e+01 1.2448374e+04 1.4312076e+03 0.0000000e+00
1615 7.9899300e+06 5.7517136e+01 1.2462341e+04 1.4205505e+03 0.0000000e+00
1616 8.0055666e+06 5.7494866e+01 1.2487879e+04 1.4177887e+03 0.0000000e+00
1617 8.0673645e+06 5.7503341e+01 1.2411480e+04 1.5772354e+03 0.0000000e+00
1618 8.0637961e+06 5.7611422e+01 1.2359732e+04 1.4801263e+03 0.0000000e+00
1619 8.1121129e+06 5.7725292e+01 1.2307781e+04 1.5937880e+03 0.0000000e+00
1620 8.0874069e+06 5.7573434e+01 1.2226601e+04 1.6348269e+03 0.0000000e+00
1621 8.0126773e+06 5.7403521e+01 1.2215279e+04 1.4900541e+03 0.0000000e+00
1622 8.0033312e+06 5.7366975e+01 1.2164897e+04 1.4361773e+03 0.0000000e+00
1623 7.9614243e+06 5.7232632e+01 1.2101283e+04 1.4098081e+03 0.0000000e+00
1624 7.9615897e+06 5.7148267e+01 1.2086581e+04 1.3953581e+03 0.0000000e+00
1625 7.9564104e+06 5.7097749e+01 1.2120299e+04 1.3885533e+03 0.0000000e+00
1626 8.0027174e+06 5.7265552e+01 1.1981938e+04 1.5230912e+03 0.0000000e+00
1627 8.0612381e+06 5.7527646e+01 1.1960505e+04 1.5591739e+03 0.0000000e+00
1628 8.0603519e+06 5.7514969e+01 1.1997295e+04 1.5566582e+03 0.0000000e+00
1629 8.0363730e+06 5.7401914e+01 1.2088002e+04 1.5467615e+03 0.0000000e+00
1630 8.0098025e+06 5.7341805e+01 1.2110575e+04 1.5425467e+03 0.0000000e+00
